央卫HUB,#genre#
天津卫视,http://171.127.237.211:8084/rtp/226.0.2.148:9096
天津卫视,http://171.127.237.211:8084/rtp/226.0.2.56:8360
天津卫视,http://27.10.214.7:8002/udp/225.0.4.82:7980
天津卫视,http://27.10.214.7:8002/udp/225.0.4.18:7980
天津卫视,http://27.12.234.98:8001/udp/225.0.4.82:7980
天津卫视,http://27.12.234.98:8001/udp/225.0.4.18:7980
天津卫视,http://171.116.254.184:9003/hls/45/index.m3u8
天津卫视,http://60.8.75.178:9002/hls/23/index.m3u8
天津卫视,http://116.117.106.71:4022/udp/239.125.2.81:4120
天津卫视,http://116.117.106.71:4022/udp/239.125.1.153:4130
天津卫视,http://112.226.107.85:4000/udp/239.253.254.89:8000
天津卫视,http://124.165.251.82:85/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://60.26.16.53:85/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://27.12.12.227:9998/udp/225.0.4.82:7980
天津卫视,http://27.12.12.227:9998/udp/225.0.4.18:7980
天津卫视,http://183.188.22.54:6000/rtp/226.0.2.148:9096
天津卫视,http://183.188.22.54:6000/rtp/226.0.2.56:8360
天津卫视,http://27.8.236.24:8008/udp/225.0.4.82:7980
天津卫视,http://27.8.236.24:8008/udp/225.0.4.18:7980
天津卫视,http://123.118.171.46:6688/rtp/239.3.1.141:1234
天津卫视,http://118.79.19.202:6000/rtp/226.0.2.148:9096
天津卫视,http://118.79.19.202:6000/rtp/226.0.2.56:8360
天津卫视,http://111.167.32.120:5002/udp/225.1.1.111:5002
天津卫视,http://121.29.215.146:2083/rtp/239.253.92.91:8021
天津卫视,http://121.19.134.216:808/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://183.188.22.239:6000/rtp/226.0.2.62:8408
兵团卫视,http://1.30.247.80:8686/udp/239.125.1.135:4130
兵团卫视,http://112.195.88.126:5000/rtp/239.0.0.41:5140
兵团卫视,http://39.134.19.35:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226214/index.m3u8
兵团卫视,http://60.223.72.98:8003/rtp/226.0.2.62:8408
兵团卫视,http://home.yulei.online:9999/rtp/226.0.2.62:8408
兵团卫视,http://iptv.zhangliang.cc:8012/udp/225.0.4.72:7980
兵团卫视,http://27.15.245.77:10000/udp/225.0.4.72:7980
兵团卫视,http://116.179.93.169:8082/rtp/226.0.2.62:8408
兵团卫视,http://182.122.120.175:85/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://60.223.72.185:8002/rtp/226.0.2.62:8408
兵团卫视,http://27.11.57.209:8002/udp/225.0.4.72:7980
兵团卫视,http://183.184.47.157:8001/rtp/226.0.2.62:8408
兵团卫视,http://27.8.236.98:8001/udp/225.0.4.72:7980
兵团卫视,http://183.184.6.224:8001/rtp/226.0.2.62:8408
兵团卫视,http://116.138.241.240:9006/rtp/232.0.0.67:1234
兵团卫视,http://121.19.134.146:808/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://27.11.48.253:8002/udp/225.0.4.72:7980
兵团卫视,http://171.127.237.211:8084/rtp/226.0.2.62:8408
兵团卫视,http://27.10.214.7:8002/udp/225.0.4.72:7980
兵团卫视,http://27.12.234.98:8001/udp/225.0.4.72:7980
兵团卫视,http://171.116.254.184:9003/hls/50/index.m3u8
兵团卫视,http://116.117.106.71:4022/udp/239.125.1.135:4130
兵团卫视,http://27.12.12.227:9998/udp/225.0.4.72:7980
兵团卫视,http://183.188.22.54:6000/rtp/226.0.2.62:8408
兵团卫视,http://27.8.236.24:8008/udp/225.0.4.72:7980
兵团卫视,http://123.118.171.46:6688/rtp/239.3.1.144:4120
兵团卫视,http://118.79.19.202:6000/rtp/226.0.2.62:8408
兵团卫视,http://111.167.32.120:5002/udp/225.1.1.57:5002
兵团卫视,http://121.29.215.146:2083/rtp/239.253.93.176:6344
甘肃卫视,http://123.14.82.237:9003/hls/44/index.m3u8
甘肃卫视,http://157.0.89.207:9003/hls/49/index.m3u8
甘肃卫视,http://116.147.109.239:9003/hls/49/index.m3u8
甘肃卫视,http://183.188.22.239:6000/rtp/226.0.2.55:8352
甘肃卫视,http://1.30.247.80:8686/udp/239.125.2.190:4120
甘肃卫视,http://1.30.247.80:8686/udp/239.125.1.151:4130
甘肃卫视,http://112.195.88.126:5000/rtp/239.0.0.192:5140
甘肃卫视,http://39.134.19.79:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225754/index.m3u8
甘肃卫视,http://113.201.61.98:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
甘肃卫视,http://183.186.68.206:85/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://60.223.72.98:8003/rtp/226.0.2.55:8352
甘肃卫视,http://123.139.57.170:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
甘肃卫视,http://home.yulei.online:9999/rtp/226.0.2.55:8352
甘肃卫视,http://iptv.zhangliang.cc:8012/udp/225.0.4.181:7980
甘肃卫视,http://27.15.245.77:10000/udp/225.0.4.181:7980
甘肃卫视,http://116.179.93.169:8082/rtp/226.0.2.55:8352
甘肃卫视,http://182.122.120.175:85/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://60.223.72.185:8002/rtp/226.0.2.55:8352
甘肃卫视,http://27.11.57.209:8002/udp/225.0.4.181:7980
甘肃卫视,http://183.184.47.157:8001/rtp/226.0.2.55:8352
甘肃卫视,http://60.26.12.157:85/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://27.8.236.98:8001/udp/225.0.4.181:7980
甘肃卫视,http://183.184.6.224:8001/rtp/226.0.2.55:8352
甘肃卫视,http://116.138.241.240:9006/rtp/232.0.0.50:1234
甘肃卫视,http://112.226.228.106:22222/udp/239.253.254.74:8000
甘肃卫视,http://27.11.48.253:8002/udp/225.0.4.181:7980
甘肃卫视,http://171.127.237.211:8084/rtp/226.0.2.55:8352
甘肃卫视,http://27.10.214.7:8002/udp/225.0.4.181:7980
甘肃卫视,http://27.12.234.98:8001/udp/225.0.4.181:7980
甘肃卫视,http://183.191.50.247:9003/hls/25/index.m3u8
甘肃卫视,http://171.116.254.184:9003/hls/25/index.m3u8
甘肃卫视,http://116.117.106.71:4022/udp/239.125.2.190:4120
甘肃卫视,http://116.117.106.71:4022/udp/239.125.1.151:4130
甘肃卫视,http://112.226.107.85:4000/udp/239.253.254.74:8000
甘肃卫视,http://60.26.16.53:85/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://27.12.12.227:9998/udp/225.0.4.181:7980
甘肃卫视,http://183.188.22.54:6000/rtp/226.0.2.55:8352
甘肃卫视,http://27.8.236.24:8008/udp/225.0.4.181:7980
甘肃卫视,http://123.118.171.46:6688/rtp/239.3.1.49:8188
甘肃卫视,http://118.79.19.202:6000/rtp/226.0.2.55:8352
甘肃卫视,http://111.167.32.120:5002/udp/225.1.1.30:5002
甘肃卫视,http://121.19.134.216:808/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://123.14.82.237:9003/hls/39/index.m3u8
广西卫视,http://157.0.89.207:9003/hls/31/index.m3u8
广西卫视,http://116.147.109.239:9003/hls/31/index.m3u8
广西卫视,http://183.188.22.239:6000/rtp/226.0.2.46:8280
广西卫视,http://183.188.22.239:6000/rtp/226.0.2.231:9760
广西卫视,http://1.30.247.80:8686/udp/239.125.1.167:4130
广西卫视,http://112.195.88.126:5000/rtp/239.0.0.185:5140
广西卫视,http://39.134.19.22:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225770/index.m3u8
广西卫视,http://113.201.61.98:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://183.186.68.206:85/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://60.223.72.98:8003/rtp/226.0.2.46:8280
广西卫视,http://60.223.72.98:8003/rtp/226.0.2.231:9760
广西卫视,http://123.139.57.170:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://home.yulei.online:9999/rtp/226.0.2.46:8280
广西卫视,http://home.yulei.online:9999/rtp/226.0.2.231:9760
广西卫视,http://iptv.zhangliang.cc:8012/udp/225.0.4.34:7980
广西卫视,http://27.15.245.77:10000/udp/225.0.4.34:7980
广西卫视,http://116.179.93.169:8082/rtp/226.0.2.46:8280
广西卫视,http://116.179.93.169:8082/rtp/226.0.2.231:9760
广西卫视,http://101.204.85.200:85/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://182.122.120.175:85/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://60.223.72.185:8002/rtp/226.0.2.46:8280
广西卫视,http://60.223.72.185:8002/rtp/226.0.2.231:9760
广西卫视,http://27.11.57.209:8002/udp/225.0.4.34:7980
广西卫视,http://183.184.47.157:8001/rtp/226.0.2.46:8280
广西卫视,http://183.184.47.157:8001/rtp/226.0.2.231:9760
广西卫视,http://60.26.12.157:85/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://125.43.241.91:85/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://27.8.236.98:8001/udp/225.0.4.34:7980
广西卫视,http://183.184.6.224:8001/rtp/226.0.2.46:8280
广西卫视,http://183.184.6.224:8001/rtp/226.0.2.231:9760
广西卫视,http://116.138.241.240:9006/rtp/232.0.0.76:1234
广西卫视,http://121.19.134.146:808/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://27.9.189.66:85/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://112.226.228.106:22222/udp/239.253.254.197:8000
广西卫视,http://27.11.48.253:8002/udp/225.0.4.34:7980
广西卫视,http://171.127.237.211:8084/rtp/226.0.2.46:8280
广西卫视,http://171.127.237.211:8084/rtp/226.0.2.231:9760
广西卫视,http://27.10.214.7:8002/udp/225.0.4.34:7980
广西卫视,http://27.12.234.98:8001/udp/225.0.4.34:7980
广西卫视,http://183.191.50.247:9003/hls/27/index.m3u8
广西卫视,http://171.116.254.184:9003/hls/27/index.m3u8
广西卫视,http://60.8.75.178:9002/hls/44/index.m3u8
广西卫视,http://116.117.106.71:4022/udp/239.125.1.167:4130
广西卫视,http://112.226.107.85:4000/udp/239.253.254.197:8000
广西卫视,http://124.165.251.82:85/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://60.26.16.53:85/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://27.12.12.227:9998/udp/225.0.4.34:7980
广西卫视,http://183.188.22.54:6000/rtp/226.0.2.46:8280
广西卫视,http://183.188.22.54:6000/rtp/226.0.2.231:9760
广西卫视,http://27.8.236.24:8008/udp/225.0.4.34:7980
广西卫视,http://123.118.171.46:6688/rtp/239.3.1.39:8300
广西卫视,http://118.79.19.202:6000/rtp/226.0.2.46:8280
广西卫视,http://118.79.19.202:6000/rtp/226.0.2.231:9760
广西卫视,http://111.167.32.120:5002/udp/225.1.2.81:5002
广西卫视,http://121.29.215.146:2083/rtp/239.253.92.76:8043
河南卫视,http://123.14.82.237:9003/hls/19/index.m3u8
河南卫视,http://157.0.89.207:9003/hls/35/index.m3u8
河南卫视,http://116.147.109.239:9003/hls/35/index.m3u8
河南卫视,http://183.188.22.239:6000/rtp/226.0.2.52:8328
河南卫视,http://183.188.22.239:6000/rtp/226.0.2.195:9472
河南卫视,http://1.30.247.80:8686/udp/239.125.1.156:4130
河南卫视,http://112.195.88.126:5000/rtp/239.0.0.182:5140
河南卫视,http://39.134.19.39:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225767/index.m3u8
河南卫视,http://113.201.61.98:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://183.186.68.206:85/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://119.49.182.4:85/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://60.223.72.98:8003/rtp/226.0.2.52:8328
河南卫视,http://60.223.72.98:8003/rtp/226.0.2.195:9472
河南卫视,http://123.139.57.170:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://home.yulei.online:9999/rtp/226.0.2.52:8328
河南卫视,http://home.yulei.online:9999/rtp/226.0.2.195:9472
河南卫视,http://iptv.zhangliang.cc:8012/udp/225.0.4.124:7980
河南卫视,http://iptv.zhangliang.cc:8012/udp/225.0.4.22:7980
河南卫视,http://27.15.245.77:10000/udp/225.0.4.124:7980
河南卫视,http://27.15.245.77:10000/udp/225.0.4.22:7980
河南卫视,http://123.12.186.252:85/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://116.179.125.231:85/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://116.179.93.169:8082/rtp/226.0.2.52:8328
河南卫视,http://116.179.93.169:8082/rtp/226.0.2.195:9472
河南卫视,http://101.204.85.200:85/tsfile/live/0139_2.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://182.122.120.175:85/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://139.208.232.162:85/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://60.223.72.185:8002/rtp/226.0.2.52:8328
河南卫视,http://60.223.72.185:8002/rtp/226.0.2.195:9472
河南卫视,http://27.11.57.209:8002/udp/225.0.4.124:7980
河南卫视,http://27.11.57.209:8002/udp/225.0.4.22:7980
河南卫视,http://183.184.47.157:8001/rtp/226.0.2.52:8328
河南卫视,http://183.184.47.157:8001/rtp/226.0.2.195:9472
河南卫视,http://60.26.12.157:85/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://125.43.241.91:85/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://27.8.236.98:8001/udp/225.0.4.124:7980
河南卫视,http://27.8.236.98:8001/udp/225.0.4.22:7980
河南卫视,http://183.184.6.224:8001/rtp/226.0.2.52:8328
河南卫视,http://183.184.6.224:8001/rtp/226.0.2.195:9472
河南卫视,http://116.138.241.240:9006/rtp/232.0.0.80:1234
河南卫视,http://121.19.134.146:808/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://112.226.228.106:22222/udp/239.253.254.190:8000
河南卫视,http://27.11.48.253:8002/udp/225.0.4.124:7980
河南卫视,http://27.11.48.253:8002/udp/225.0.4.22:7980
河南卫视,http://171.127.237.211:8084/rtp/226.0.2.52:8328
河南卫视,http://171.127.237.211:8084/rtp/226.0.2.195:9472
河南卫视,http://27.10.214.7:8002/udp/225.0.4.124:7980
河南卫视,http://27.10.214.7:8002/udp/225.0.4.22:7980
河南卫视,http://27.12.234.98:8001/udp/225.0.4.124:7980
河南卫视,http://27.12.234.98:8001/udp/225.0.4.22:7980
河南卫视,http://183.191.50.247:9003/hls/30/index.m3u8
河南卫视,http://171.116.254.184:9003/hls/30/index.m3u8
河南卫视,http://60.8.75.178:9002/hls/34/index.m3u8
河南卫视,http://116.117.106.71:4022/udp/239.125.1.156:4130
河南卫视,http://112.226.107.85:4000/udp/239.253.254.190:8000
河南卫视,http://124.165.251.82:85/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://60.26.16.53:85/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://27.12.12.227:9998/udp/225.0.4.124:7980
河南卫视,http://27.12.12.227:9998/udp/225.0.4.22:7980
河南卫视,http://183.188.22.54:6000/rtp/226.0.2.52:8328
河南卫视,http://183.188.22.54:6000/rtp/226.0.2.195:9472
河南卫视,http://27.8.236.24:8008/udp/225.0.4.124:7980
河南卫视,http://27.8.236.24:8008/udp/225.0.4.22:7980
河南卫视,http://123.118.171.46:6688/rtp/239.3.1.27:8128
河南卫视,http://118.79.19.202:6000/rtp/226.0.2.52:8328
河南卫视,http://118.79.19.202:6000/rtp/226.0.2.195:9472
河南卫视,http://111.167.32.120:5002/udp/225.1.2.61:5002
河南卫视,http://121.29.215.146:2083/rtp/239.253.92.137:6144
河南卫视,http://121.19.134.216:808/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://123.14.82.237:9003/hls/41/index.m3u8
吉林卫视,http://157.0.89.207:9003/hls/40/index.m3u8
吉林卫视,http://116.147.109.239:9003/hls/40/index.m3u8
吉林卫视,http://183.188.22.239:6000/rtp/226.0.2.58:8376
吉林卫视,http://183.188.22.239:6000/rtp/226.0.2.199:9504
吉林卫视,http://1.30.247.80:8686/udp/239.125.2.191:4120
吉林卫视,http://1.30.247.80:8686/udp/239.125.2.205:4120
吉林卫视,http://112.195.88.126:5000/rtp/239.0.0.191:5140
吉林卫视,http://39.134.19.16:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225792/index.m3u8
吉林卫视,http://113.201.61.98:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://183.186.68.206:85/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://119.49.182.4:85/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://60.223.72.98:8003/rtp/226.0.2.58:8376
吉林卫视,http://60.223.72.98:8003/rtp/226.0.2.199:9504
吉林卫视,http://123.139.57.170:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://home.yulei.online:9999/rtp/226.0.2.58:8376
吉林卫视,http://home.yulei.online:9999/rtp/226.0.2.199:9504
吉林卫视,http://iptv.zhangliang.cc:8012/udp/225.0.4.35:7980
吉林卫视,http://iptv.zhangliang.cc:8012/udp/225.0.4.225:7980
吉林卫视,http://27.15.245.77:10000/udp/225.0.4.35:7980
吉林卫视,http://27.15.245.77:10000/udp/225.0.4.225:7980
吉林卫视,http://116.179.125.231:85/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://116.179.93.169:8082/rtp/226.0.2.58:8376
吉林卫视,http://116.179.93.169:8082/rtp/226.0.2.199:9504
吉林卫视,http://101.204.85.200:85/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://182.122.120.175:85/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://139.208.232.162:85/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://60.223.72.185:8002/rtp/226.0.2.58:8376
吉林卫视,http://60.223.72.185:8002/rtp/226.0.2.199:9504
吉林卫视,http://27.11.57.209:8002/udp/225.0.4.35:7980
吉林卫视,http://27.11.57.209:8002/udp/225.0.4.225:7980
吉林卫视,http://183.184.47.157:8001/rtp/226.0.2.58:8376
吉林卫视,http://183.184.47.157:8001/rtp/226.0.2.199:9504
吉林卫视,http://60.26.12.157:85/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://27.8.236.98:8001/udp/225.0.4.35:7980
吉林卫视,http://27.8.236.98:8001/udp/225.0.4.225:7980
吉林卫视,http://183.184.6.224:8001/rtp/226.0.2.58:8376
吉林卫视,http://183.184.6.224:8001/rtp/226.0.2.199:9504
吉林卫视,http://116.138.241.240:9006/rtp/232.0.0.180:1234
吉林卫视,http://121.19.134.146:808/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://27.9.189.66:85/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://112.226.228.106:22222/udp/239.253.254.173:8000
吉林卫视,http://27.11.48.253:8002/udp/225.0.4.35:7980
吉林卫视,http://27.11.48.253:8002/udp/225.0.4.225:7980
吉林卫视,http://171.127.237.211:8084/rtp/226.0.2.58:8376
吉林卫视,http://171.127.237.211:8084/rtp/226.0.2.199:9504
吉林卫视,http://27.10.214.7:8002/udp/225.0.4.35:7980
吉林卫视,http://27.10.214.7:8002/udp/225.0.4.225:7980
吉林卫视,http://27.12.234.98:8001/udp/225.0.4.35:7980
吉林卫视,http://27.12.234.98:8001/udp/225.0.4.225:7980
吉林卫视,http://183.191.50.247:9003/hls/34/index.m3u8
吉林卫视,http://171.116.254.184:9003/hls/34/index.m3u8
吉林卫视,http://60.8.75.178:9002/hls/45/index.m3u8
吉林卫视,http://116.117.106.71:4022/udp/239.125.2.191:4120
吉林卫视,http://116.117.106.71:4022/udp/239.125.2.205:4120
吉林卫视,http://112.226.107.85:4000/udp/239.253.254.173:8000
吉林卫视,http://124.165.251.82:85/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://60.26.16.53:85/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://27.12.12.227:9998/udp/225.0.4.35:7980
吉林卫视,http://27.12.12.227:9998/udp/225.0.4.225:7980
吉林卫视,http://183.188.22.54:6000/rtp/226.0.2.58:8376
吉林卫视,http://183.188.22.54:6000/rtp/226.0.2.199:9504
吉林卫视,http://27.8.236.24:8008/udp/225.0.4.35:7980
吉林卫视,http://27.8.236.24:8008/udp/225.0.4.225:7980
吉林卫视,http://123.118.171.46:6688/rtp/239.3.1.240:8172
吉林卫视,http://118.79.19.202:6000/rtp/226.0.2.58:8376
吉林卫视,http://118.79.19.202:6000/rtp/226.0.2.199:9504
吉林卫视,http://111.167.32.120:5002/udp/225.1.2.26:5002
吉林卫视,http://121.29.215.146:2083/rtp/239.253.92.202:6147
吉林卫视,http://121.19.134.216:808/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://123.14.82.237:9003/hls/42/index.m3u8
山西卫视,http://183.188.22.239:6000/rtp/226.0.2.11:8000
山西卫视,http://183.188.22.239:6000/rtp/226.0.2.152:9128
山西卫视,http://1.30.247.80:8686/udp/239.125.1.119:4130
山西卫视,http://112.195.88.126:5000/rtp/239.0.0.78:5140
山西卫视,http://39.134.19.16:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225763/index.m3u8
山西卫视,http://113.201.61.98:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://183.186.68.206:85/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://60.223.72.98:8003/rtp/226.0.2.11:8000
山西卫视,http://60.223.72.98:8003/rtp/226.0.2.152:9128
山西卫视,http://123.139.57.170:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://home.yulei.online:9999/rtp/226.0.2.11:8000
山西卫视,http://home.yulei.online:9999/rtp/226.0.2.152:9128
山西卫视,http://iptv.zhangliang.cc:8012/udp/225.0.4.37:7980
山西卫视,http://27.15.245.77:10000/udp/225.0.4.37:7980
山西卫视,http://116.179.125.231:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://116.179.93.169:8082/rtp/226.0.2.11:8000
山西卫视,http://116.179.93.169:8082/rtp/226.0.2.152:9128
山西卫视,http://101.204.85.200:85/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://182.122.120.175:85/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://60.223.72.185:8002/rtp/226.0.2.11:8000
山西卫视,http://60.223.72.185:8002/rtp/226.0.2.152:9128
山西卫视,http://27.11.57.209:8002/udp/225.0.4.37:7980
山西卫视,http://183.184.47.157:8001/rtp/226.0.2.11:8000
山西卫视,http://183.184.47.157:8001/rtp/226.0.2.152:9128
山西卫视,http://60.26.12.157:85/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://125.43.241.91:85/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://27.8.236.98:8001/udp/225.0.4.37:7980
山西卫视,http://183.184.6.224:8001/rtp/226.0.2.11:8000
山西卫视,http://183.184.6.224:8001/rtp/226.0.2.152:9128
山西卫视,http://116.138.241.240:9006/rtp/232.0.0.86:1234
山西卫视,http://121.19.134.146:808/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://27.9.189.66:85/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://27.11.48.253:8002/udp/225.0.4.37:7980
山西卫视,http://171.127.237.211:8084/rtp/226.0.2.11:8000
山西卫视,http://171.127.237.211:8084/rtp/226.0.2.152:9128
山西卫视,http://27.10.214.7:8002/udp/225.0.4.37:7980
山西卫视,http://27.12.234.98:8001/udp/225.0.4.37:7980
山西卫视,http://171.116.254.184:9003/hls/19/index.m3u8
山西卫视,http://60.8.75.178:9002/hls/47/index.m3u8
山西卫视,http://116.117.106.71:4022/udp/239.125.1.119:4130
山西卫视,http://124.165.251.82:85/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://60.26.16.53:85/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://27.12.12.227:9998/udp/225.0.4.37:7980
山西卫视,http://183.188.22.54:6000/rtp/226.0.2.11:8000
山西卫视,http://183.188.22.54:6000/rtp/226.0.2.152:9128
山西卫视,http://27.8.236.24:8008/udp/225.0.4.37:7980
山西卫视,http://123.118.171.46:6688/rtp/239.3.1.42:8172
山西卫视,http://118.79.19.202:6000/rtp/226.0.2.11:8000
山西卫视,http://118.79.19.202:6000/rtp/226.0.2.152:9128
山西卫视,http://111.167.32.120:5002/udp/225.1.1.50:5002
陕西卫视,http://123.14.82.237:9003/hls/43/index.m3u8
陕西卫视,http://183.188.22.239:6000/rtp/226.0.2.53:8336
陕西卫视,http://1.30.247.80:8686/udp/239.125.1.155:4130
陕西卫视,http://112.195.88.126:5000/rtp/239.0.0.53:5140
陕西卫视,http://39.134.19.35:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221225821/index.m3u8
陕西卫视,http://113.201.61.98:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://60.223.72.98:8003/rtp/226.0.2.53:8336
陕西卫视,http://123.139.57.170:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://home.yulei.online:9999/rtp/226.0.2.53:8336
陕西卫视,http://iptv.zhangliang.cc:8012/udp/225.0.4.36:7980
陕西卫视,http://27.15.245.77:10000/udp/225.0.4.36:7980
陕西卫视,http://116.179.125.231:85/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://116.179.93.169:8082/rtp/226.0.2.53:8336
陕西卫视,http://182.122.120.175:85/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://60.223.72.185:8002/rtp/226.0.2.53:8336
陕西卫视,http://27.11.57.209:8002/udp/225.0.4.36:7980
陕西卫视,http://183.184.47.157:8001/rtp/226.0.2.53:8336
陕西卫视,http://60.26.12.157:85/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://27.8.236.98:8001/udp/225.0.4.36:7980
陕西卫视,http://183.184.6.224:8001/rtp/226.0.2.53:8336
陕西卫视,http://116.138.241.240:9006/rtp/232.0.0.35:1234
陕西卫视,http://121.19.134.146:808/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
